run_id,replication,randomized_position,factor_data_view,factor_model,factor_prompt_template,factor_temperature,data_view,inference_options.max_tokens,inference_options.reasoning.enabled,inference_options.temperature,model,prompt_template,settings_json
87,1,248,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,1.0,stim_and_mouse_summary,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
69,1,249,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
249,2,250,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
279,3,251,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
274,3,252,summary_only,kimi,prompts/stim_paradigm_anova.md,0.0,summary_only,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
364,3,253,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,summary_only,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
315,3,254,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,1.0,stim_and_mouse_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
93,1,255,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
314,3,256,stim_summary,kimi,prompts/stim_paradigm_predictive.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
247,2,257,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
37,1,258,summary_only,kimi,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
44,1,259,stim_summary,kimi,prompts/stim_paradigm_predictive.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
185,2,260,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.0,stim_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
231,2,261,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,stim_and_mouse_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
138,2,262,stim_and_mouse_summary,kimi,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
118,1,263,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.75,summary_only,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
67,1,264,summary_only,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
312,3,265,stim_and_mouse_summary,kimi,prompts/stim_paradigm_anova.md,1.0,stim_and_mouse_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
12,1,266,stim_and_mouse_summary,kimi,prompts/stim_paradigm_basic.md,0.25,stim_and_mouse_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
283,3,267,summary_only,kimi,prompts/stim_paradigm_anova.md,0.25,summary_only,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
158,2,268,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.5,stim_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
367,3,269,summary_only,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.0,summary_only,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
17,1,270,stim_summary,kimi,prompts/stim_paradigm_predictive.md,0.25,stim_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
48,1,271,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
384,3,272,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
275,3,273,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.0,stim_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
210,2,274,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.75,stim_and_mouse_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
40,1,275,summary_only,kimi,prompts/stim_paradigm_anova.md,1.0,summary_only,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
169,2,276,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.75,summary_only,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
38,1,277,stim_summary,kimi,prompts/stim_paradigm_basic.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
23,1,278,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.5,stim_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
166,2,279,summary_only,kimi,prompts/stim_paradigm_anova.md,0.75,summary_only,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
126,1,280,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.75,stim_and_mouse_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
181,2,281,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,summary_only,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
332,3,282,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.25,stim_summary,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
254,2,283,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.75,stim_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
51,1,284,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
135,1,285,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,1.0,stim_and_mouse_summary,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
41,1,286,stim_summary,kimi,prompts/stim_paradigm_anova.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
32,1,287,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.75,stim_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
73,1,288,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
20,1,289,stim_summary,kimi,prompts/stim_paradigm_basic.md,0.5,stim_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
257,2,290,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.75,stim_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
155,2,291,stim_summary,kimi,prompts/stim_paradigm_basic.md,0.5,stim_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
176,2,292,stim_summary,kimi,prompts/stim_paradigm_anova.md,1.0,stim_summary,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
28,1,293,summary_only,kimi,prompts/stim_paradigm_basic.md,0.75,summary_only,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
59,1,294,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
359,3,295,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,1.0,stim_summary,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
33,1,296,stim_and_mouse_summary,kimi,prompts/stim_paradigm_anova.md,0.75,stim_and_mouse_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
10,1,297,summary_only,kimi,prompts/stim_paradigm_basic.md,0.25,summary_only,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
83,1,298,stim_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,1.0,stim_summary,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
209,2,299,stim_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.75,stim_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
183,2,300,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
109,1,301,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
194,2,302,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
107,1,303,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.25,stim_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
79,1,304,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
281,3,305,stim_summary,kimi,prompts/stim_paradigm_basic.md,0.25,stim_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.25}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
86,1,306,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,1.0,stim_summary,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_anova.md""}"
379,3,307,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.5}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
307,3,308,summary_only,kimi,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,"{""data_view"": ""summary_only"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 1.0}, ""model"": ""moonshotai/Kimi-K2.5"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
81,1,309,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.75,stim_and_mouse_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,"{""data_view"": ""stim_and_mouse_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""deepseek-ai/DeepSeek-V3.1"", ""prompt_template"": ""prompts/stim_paradigm_predictive.md""}"
119,1,310,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.75,stim_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,"{""data_view"": ""stim_summary"", ""inference_options"": {""max_tokens"": 1800, ""reasoning"": {""enabled"": false}, ""temperature"": 0.75}, ""model"": ""Qwen/Qwen3.5-9B"", ""prompt_template"": ""prompts/stim_paradigm_basic.md""}"
